File,Author,NumCommits
wicket-util/src/main/java/org/apache/wicket/util/string,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/collections,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/convert/converters,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/crypt,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/file,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/io,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/lang,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/license,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/markup/xhtml,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/parse/metapattern,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/size,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/string,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/string/interpolator,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/time,Sven Meier,
wicket-util/src/test/java/org/apache/wicket/util/value,Sven Meier,
,Martin Tzvetanov Grigorov,7.0
wicket-auth-roles/src/test/java/org/apache/wicket/util/markup/xhtml,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket,Martin Tzvetanov Grigorov,4.0
wicket-core/src/main/java/org/apache/wicket/ajax,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/application,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/behavior,Martin Tzvetanov Grigorov,
wicket-core/src/main/java/org/apache/wicket/markup/html/form,Martin Tzvetanov Grigorov,3.0
wicket-core/src/main/java/org/apache/wicket/markup/html/image,Martin Tzvetanov Grigorov,
wicket-core/src/main/java/org/apache/wicket/markup/html/internal,Martin Tzvetanov Grigorov,2.0
wicket-core/src/main/java/org/apache/wicket/markup/html/link,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/markup/html/panel,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/markup/html/tree,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/markup/repeater/data,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/markup/transformer,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/page,Martin Tzvetanov Grigorov,2.0
wicket-core/src/main/java/org/apache/wicket/pageStore,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/protocol/http,Martin Tzvetanov Grigorov,3.0
wicket-core/src/main/java/org/apache/wicket/protocol/http/servlet,Martin Tzvetanov Grigorov,3.0
wicket-core/src/main/java/org/apache/wicket/request/cycle,Martin Tzvetanov Grigorov,2.0
wicket-core/src/main/java/org/apache/wicket/request/handler,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/request/handler/logger,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/request/handler/render,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/request/mapper,Martin Tzvetanov Grigorov,2.0
wicket-core/src/main/java/org/apache/wicket/resource,Martin Tzvetanov Grigorov,2.0
wicket-core/src/main/java/org/apache/wicket/resource/aggregation,Martin Tzvetanov Grigorov,3.0
wicket-core/src/main/java/org/apache/wicket/resource/dependencies,Martin Tzvetanov Grigorov,1.0
wicket-core/src/main/java/org/apache/wicket/settings,Martin Tzvetanov Grigorov,2.0
wicket-core/src/main/java/org/apache/wicket/settings/def,Martin Tzvetanov Grigorov,2.0
wicket-core/src/test/java/org/apache/wicket,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/ajax,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html,Martin Tzvetanov Grigorov,2.0
wicket-core/src/test/java/org/apache/wicket/markup/html/autolink,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/basic,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/border,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/debug,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form/border,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form/encryption,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form/feedback,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form/formComponentPanel,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form/imagebutton,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form/login,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form/upload,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form/validation,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/form/validation/innerfeedback,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/header,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/header/inheritance,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/header/testing,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/header/testing2,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/header/testing3,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/header/threelayers,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/image,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/internal,Martin Tzvetanov Grigorov,2.0
wicket-core/src/test/java/org/apache/wicket/markup/html/link,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/link/submitLink,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/list,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/navigation/paging,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/panel,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/tags,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/html/tree,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/outputTransformer,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/parser,Martin Tzvetanov Grigorov,1.0
wicket-core/src/test/java/org/apache/wicket/markup/parser/filter,Martin Tzvetanov Grigorov,1.0
