File,Author,NumCommits
src/org/jruby/ext/ffi,Thomas E. Enebo,
src/org/jruby/ext/ffi/io,Thomas E. Enebo,
src/org/jruby/ext/ffi/jffi,Thomas E. Enebo,
src/org/jruby/ext/ffi/jna,Thomas E. Enebo,
src/org/jruby/ext/socket,Thomas E. Enebo,1.0
src/org/jruby/internal/runtime,Thomas E. Enebo,
src/org/jruby/internal/runtime/methods,Thomas E. Enebo,2.0
src/org/jruby/java,Thomas E. Enebo,
src/org/jruby/java/addons,Thomas E. Enebo,
src/org/jruby/java/invokers,Thomas E. Enebo,
src/org/jruby/java/proxies,Thomas E. Enebo,
src/org/jruby/javasupport,Thomas E. Enebo,2.0
src/org/jruby/javasupport/bsf,Thomas E. Enebo,
src/org/jruby/javasupport/proxy,Thomas E. Enebo,
src/org/jruby/javasupport/util,Thomas E. Enebo,1.0
src/org/jruby/lexer/yacc,Thomas E. Enebo,3.0
src/org/jruby/libraries,Thomas E. Enebo,1.0
src/org/jruby/parser,Thomas E. Enebo,11.0
src/org/jruby/runtime,Thomas E. Enebo,
src/org/jruby/runtime/builtin,Thomas E. Enebo,
src/org/jruby/runtime/callback,Thomas E. Enebo,
src/org/jruby/runtime/callsite,Thomas E. Enebo,1.0
src/org/jruby/runtime/invokedynamic,Thomas E. Enebo,
src/org/jruby/runtime/load,Thomas E. Enebo,5.0
src/org/jruby/runtime/scope,Thomas E. Enebo,1.0
src/org/jruby/util,Thomas E. Enebo,4.0
src/org/jruby/util/collections,Thomas E. Enebo,
src/org/jruby/util/io,Thomas E. Enebo,1.0
src/org/jruby/util/unsafe,Thomas E. Enebo,
src/org/jruby/yaml,Thomas E. Enebo,
test,Thomas E. Enebo,7.0
test/externals/bfts,Thomas E. Enebo,
test/externals/ruby1.8/logger,Thomas E. Enebo,
test/externals/ruby1.8/ruby,Thomas E. Enebo,
test/externals/ruby1.8/zlib,Thomas E. Enebo,
test/externals/ruby_test/test/core/Array/instance,Thomas E. Enebo,
test/externals/ruby_test/test/core/Dir/instance,Thomas E. Enebo,
test/externals/ruby_test/test/core/Enumerable/instance,Thomas E. Enebo,
test/externals/ruby_test/test/core/Hash/instance,Thomas E. Enebo,
test/externals/ruby_test/test/core/IO/class,Thomas E. Enebo,
test/externals/ruby_test/test/core/Range/instance,Thomas E. Enebo,
test/externals/ruby_test/test/stdlib/Rational,Thomas E. Enebo,1.0
test/org/jruby/javasupport/test,Thomas E. Enebo,
test/org/jruby/test,Thomas E. Enebo,
test/org/jruby/util,Thomas E. Enebo,
test/rubicon,Thomas E. Enebo,
test/tracing,Thomas E. Enebo,
tool/nailgun,Thomas E. Enebo,
tool/nailgun/src/c,Thomas E. Enebo,
,Charles Oliver Nutter,60.0
bench,Charles Oliver Nutter,
bench/ffi,Charles Oliver Nutter,
bench/java,Charles Oliver Nutter,2.0
bench/language,Charles Oliver Nutter,1.0
bin,Charles Oliver Nutter,3.0
build_lib,Charles Oliver Nutter,
gem,Charles Oliver Nutter,1.0
gem/lib,Charles Oliver Nutter,1.0
gem/lib/jruby-jars,Charles Oliver Nutter,
lib/ruby/1.8,Charles Oliver Nutter,3.0
lib/ruby/1.8/cgi,Charles Oliver Nutter,
lib/ruby/1.8/cgi/session,Charles Oliver Nutter,
lib/ruby/1.8/date,Charles Oliver Nutter,
lib/ruby/1.8/drb,Charles Oliver Nutter,
lib/ruby/1.8/ffi,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/i386-darwin,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/i386-linux,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/i386-openbsd,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/i386-solaris,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/i386-windows,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/powerpc-aix,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/ppc-darwin,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/sparc-solaris,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/sparcv9-solaris,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/x86_64-darwin,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/x86_64-linux,Charles Oliver Nutter,
lib/ruby/1.8/ffi/platform/x86_64-solaris,Charles Oliver Nutter,
lib/ruby/1.8/ffi/tools,Charles Oliver Nutter,
lib/ruby/1.8/net,Charles Oliver Nutter,
lib/ruby/1.8/rdoc,Charles Oliver Nutter,
lib/ruby/1.8/rdoc/parsers,Charles Oliver Nutter,
lib/ruby/1.8/rdoc/ri,Charles Oliver Nutter,
lib/ruby/1.8/rexml,Charles Oliver Nutter,
lib/ruby/1.8/rexml/encodings,Charles Oliver Nutter,
lib/ruby/1.8/rexml/formatters,Charles Oliver Nutter,
lib/ruby/1.8/rexml/parsers,Charles Oliver Nutter,
lib/ruby/1.8/rinda,Charles Oliver Nutter,
lib/ruby/1.8/rss,Charles Oliver Nutter,
lib/ruby/1.8/rss/maker,Charles Oliver Nutter,
lib/ruby/1.8/shell,Charles Oliver Nutter,
